Lot No.,Vendor,Item Description,Reserve
2689,4110874157514752,Ziratoni,"$6,279.85"
2690,6978081008910336,Aricelge,"$8,509.09"
2691,7994316920193024,Etlivuj,"$4,411.84"
2692,263893368700928,Venovuci,"$9,291.61"
2693,8886491375730688,Joskabat,"$1,288.52"
2694,798542390099968,Sejikru,"$2,745.56"
2695,5650778404421632,Viifacup,"$8,163.53"
2696,43769944604672,Aluesenog,$403.77
2697,3058380935528448,Arnasug,"$3,183.52"
2698,931401350250496,Cuovmoc,"$6,660.50"
2699,8010021514248192,Ijmadhen,"$9,225.61"
2700,8.49977E+15,Ginmibeje,$396.69
2701,2278705508384768,Ovazale,"$9,507.95"
2702,6.83105E+15,Rohsemvig,"$2,374.49"
2703,3041237888139264,Gabaera,"$1,700.76"
2704,6.26823E+15,Vuhfiiw,"$9,275.60"
2705,1122550641852416,Liwpafed,"$4,334.30"
2706,5125630133796864,Deluhlev,"$8,559.19"
2707,7595900908077056,Vasipev,"$9,630.34"
2708,3388396707774464,Sopika,"$9,998.25"
2709,1287983877586944,Zufjurse,"$5,375.07"
2710,5.33342E+15,Lazeta,"$5,005.81"
2711,403902189010944,Hanewu,"$8,061.62"
2712,2948747979915264,Juwohoum,"$5,649.17"
2713,2479358899912704,Muzoej,"$3,279.21"
2714,669303894441984,Fivsihli,"$7,499.25"
2715,5657788839624704,Fujzoso,"$6,858.43"
2716,4698867234766848,Ernuvepi,$904.87
2717,816003910991872,Makesunil,"$5,134.83"
2718,5436777611395072,Wesawow,"$5,727.01"
2719,3891794263670784,Herpuclo,"$7,959.16"
2720,8533555296600064,Fastefu,"$9,860.75"
2721,1.68916E+15,Badepe,"$8,734.82"
2722,1176642252701696,Vusatuvis,"$1,993.00"
2723,6970837353627648,Zuarhu,"$2,127.82"
2724,4451406788427776,Filsecve,"$5,983.90"
2725,3671112179253248,Lutgugfu,"$7,180.89"
2726,3010913407860736,Papumvo,"$1,241.88"
2727,2.34603E+15,Ozmorka,"$6,426.86"
2728,1563578582695936,Pibisoeh,"$8,000.88"
2729,2207391223382016,Doupamok,"$1,996.53"
2730,420525518094336,Ofuziza,"$8,514.76"
2731,3114070806888448,Onokauca,"$7,945.93"
2732,1.34229E+15,Kajalgid,"$6,139.60"
2733,5588532556988416,Vupjoca,"$5,078.99"
2734,5655766253961216,Nemarid,"$3,930.60"
2735,1643037503520768,Vuzezhuj,$913.88
2736,6925443529703424,Biirege,$2.96
2737,3452122219675648,Ubhota,"$4,052.87"
2738,6369101695942656,Titbazipa,"$7,565.29"
2739,7476252646572032,Tefuroz,$708.26
2740,5.27148E+15,Ukenaug,"$2,524.61"
2741,645328208396288,Kassuvul,"$4,591.08"
2742,1386020335517696,Weboduvur,"$9,401.73"
2743,7941882009092096,Hopine,"$3,362.82"
2744,6514359134060544,Rojana,"$4,055.85"
2745,184795491467264,Wafuju,"$4,759.58"
2746,2982422016688128,Jifrumbuc,"$8,187.82"
2747,854339274932224,Gogepjur,"$2,170.66"
2748,5961215257870336,Jenozal,"$4,040.58"
2749,3570212624400384,Hadopagoj,"$1,901.96"
2750,5505849168494592,Azeowdeb,"$4,592.73"
2751,8906324024754176,Wuaposu,"$7,024.00"
2752,3450070791880704,Kicarhuc,"$7,295.39"
2753,2040319025610752,Pokuvom,"$5,976.10"
2754,6959263071076352,Jususif,"$1,103.75"
2755,2987636434141184,Vubucuz,"$6,539.88"
2756,135525788811264,Vobapub,"$2,725.82"
2757,931334476267520,Faruban,"$5,354.89"
2758,8175864437014528,Teopiluz,"$4,301.37"
2759,5121169541824512,Ruszaaku,$335.73
2760,8086362519502848,Ekiukku,"$9,541.87"
2761,7862211898769408,Mivuri,$619.81
2762,7397070373650432,Vecian,"$2,684.27"
2763,2.10976E+15,Hetdici,"$3,110.41"
2764,2935201393016832,Notwepo,$615.23
2765,103694062321664,Caplajupo,"$4,460.51"
2766,979452001517568,Suntead,"$9,966.67"
2767,6866450950127616,Jiwivop,"$4,785.31"
2768,6529940461715456,Mipunduh,"$4,680.37"
2769,1437846902669312,Emodiva,"$2,730.66"
2770,4202720439304192,Relnagzi,"$4,728.67"
2771,6710625759657984,Revsilih,"$8,274.26"
2772,3406017392017408,Dorfezvil,"$2,918.92"
2773,495404229591040,Lebemtuw,"$3,073.34"
2774,6661040330768384,Gazugrop,"$9,653.99"
2775,5911343160885248,Gorottop,"$3,739.89"
2776,484148475068416,Jecfosa,"$8,211.22"
2777,3420464730865664,Jedongo,"$1,916.61"
2778,4.13794E+15,Bokkuoda,"$7,474.81"
2779,7658269617160192,Dosnudvu,"$8,491.83"
2780,7384545661812736,Amcakos,"$9,624.24"
2781,3.54769E+15,Wawico,"$3,337.39"
2782,6388643142828032,Dirucuhov,"$2,602.35"
2783,7514821352226816,Sitias,"$8,054.95"
2784,8653217701298176,Vetnadore,"$1,483.28"
2785,710218665164800,Terutu,"$1,954.18"
2786,7599110821511168,Henwade,"$8,698.09"
2787,990128491200512,Lejpupni,"$8,666.09"
2788,1670968328060928,Etwovih,"$3,814.10"
2789,8458683834957824,Zuguku,"$4,303.25"
2790,1066487164960768,Efuiclag,"$2,628.90"
2791,2875520886767616,Zorjulza,"$1,291.11"
2792,2748478990057472,Edaheeku,"$1,750.05"
2793,1602516531806208,Miirki,"$8,401.06"
2794,8.73198E+15,Feknunkif,"$9,943.01"
2795,7842412523159552,Acugiabi,"$2,260.79"
2796,4947932698640384,Inniwi,"$8,988.37"
2797,7447488061505536,Ogcigsi,"$4,143.09"
2798,4080165332189184,Hojomvob,"$1,779.46"
2799,4171907001745408,Hatetuh,"$3,865.34"
2800,7.83535E+15,Jikesih,"$1,650.66"
2801,5129305782747136,Ginidep,"$4,648.35"
2802,7684670596579328,Vinpubgep,"$6,239.18"
2803,7251639085826048,Donatew,"$9,536.97"
2804,5.04007E+15,Horoif,"$3,493.14"
2805,4671016601124864,Copivab,"$8,351.26"
2806,6586421588525056,Ibcumi,"$2,509.63"
2807,1432792489525248,Cirdelde,"$8,896.50"
2808,2523009074069504,Moweje,"$5,779.47"
2809,8924440907743232,Vibigobu,"$9,105.17"
2810,7135533708869632,Bugekabe,"$7,055.91"
2811,8580594216730624,Butojja,"$7,926.61"
2812,3820079319875584,Wavjioh,"$7,685.18"
2813,1830067187482624,Puawhi,"$2,733.36"
2814,2.85103E+15,Putogva,"$6,560.81"
2815,5826536204664832,Buzoina,"$8,922.09"
2816,4.30612E+15,Anfisuz,"$4,445.82"
2817,5517933709099008,Hamtuho,"$5,487.03"
2818,2198655335399424,Todobipa,"$8,040.86"
2819,6.11542E+15,Ogaonojir,"$3,606.73"
2820,8.88724E+15,Darepi,"$9,204.52"
2821,422373826232320,Netfoiho,"$7,178.64"
2822,2.08783E+15,Lorhoole,$165.34
2823,3205612517195776,Buvizaum,"$3,538.05"
2824,4.15837E+15,Tolival,"$3,717.00"
2825,6173918675075072,Ruefucel,"$3,199.81"
2826,3356989813948416,Hugjojaj,"$7,911.64"
2827,5862067154190336,Acagiulu,$606.31
2828,5685446195544064,Aguotivuv,"$9,079.24"
2829,8925803691638784,Odowogaj,$831.85
2830,891917778812928,Ovifuguc,"$2,512.15"
2831,7246592075628544,Votipul,"$2,086.66"
2832,4.40696E+15,Vibuzka,"$4,478.90"
2833,5419280636051456,Gecmavaz,"$5,995.81"
2834,5.76467E+15,Woehare,"$6,055.24"
2835,5742626584133632,Ratnempos,"$6,547.62"
2836,7671042747138048,Wukliveha,"$4,794.73"
2837,5354539563614208,Uvovareb,"$6,114.88"
2838,8873432848531456,Wikarcam,"$4,241.51"
2839,4.70621E+15,Hufgilnu,"$6,668.56"
2840,8.74022E+15,Viwahovok,"$1,236.28"
2841,264468925775872,Uceujesod,$245.42
2842,3.26857E+15,Azemompa,"$9,261.76"
2843,5129363565576192,Jasaku,"$3,186.99"
2844,4162537765470208,Suzgoguv,"$8,325.13"
2845,3339004298657792,Fuvopo,$373.19
2846,6775178119872512,Igizinim,"$4,407.08"
2847,2.20682E+15,Miksike,"$2,901.68"
2848,7.02768E+15,Tozjojgi,"$7,441.16"
2849,5227521477967872,Bivozleh,$310.21
2850,756284334800896,Romeguf,"$3,017.03"
2851,6.56806E+15,Jezarbo,"$2,558.60"
2852,214140056502272,Ehpilnef,"$1,938.59"
2853,4782773864759296,Fuspugu,"$2,216.09"
2854,5470145010991104,Mufzormi,"$5,690.00"
2855,6175835220344832,Ajuffuz,"$7,979.23"
2856,2545902090715136,Uworogah,"$3,972.52"
2857,7988572422406144,Subule,"$4,575.18"
2858,5.51053E+15,Faikumos,"$4,531.70"
2859,4524950150971392,Madima,"$4,894.48"
2860,7.54131E+15,Rireske,"$9,707.21"
2861,6957448128626688,Berelzas,"$9,332.09"
2862,558942790877184,Casosifu,"$3,739.68"
2863,2467378944278528,Fahaof,"$5,571.09"
2864,5883058005737472,Zasmimet,"$4,276.72"
2865,1296386830106624,Etuzizoh,"$9,522.32"
2866,7147516290138112,Pahseta,$508.76
2867,3993847507976192,Cugdupepi,"$2,743.11"
2868,8643616119455744,Jifkaceji,"$8,185.66"
2869,6375298996109312,Hiptosah,$576.60
2870,4.55585E+15,Onehesew,"$1,863.31"
2871,7926518630055936,Urorufu,"$1,876.50"
2872,4545229233324032,Kimononed,"$6,626.76"
2873,1991545718833152,Leokjo,"$4,396.79"
2874,2.53481E+15,Uzohfu,"$7,036.33"
2875,5974953857908736,Tuctatis,"$9,432.60"
2876,2541939488456704,Ekoafagin,"$2,545.67"
2877,632036274470912,Izgesek,"$3,345.18"
2878,4.58124E+15,Tojima,$398.37
2879,3210897212309504,Hordizvub,"$5,305.31"
2880,6301258348494848,Sozdackew,"$4,268.13"
2881,6.55383E+15,Nisafcef,"$4,507.40"
2882,6956209659707392,Rezabcuf,"$1,052.66"
2883,7124805136416768,Nuehauhe,"$2,685.62"
2884,7657612227117056,Jicukdo,"$6,904.17"
2885,8898241275887616,Awugedip,"$6,259.38"
2886,5145472425525248,Reajur,"$5,544.46"
2887,4029059858169856,Cepokdih,"$7,895.31"
2888,7781792966770688,Gasdaeri,"$7,898.13"
2889,7517132168364032,Panewa,"$3,467.04"
2890,1638039952556032,Keggoppa,"$7,729.82"
2891,8615735718838272,Woswozoz,"$6,364.27"
2892,2901144311431168,Obvidfas,$2.23
2893,7005208452268032,Tisiuc,"$6,004.22"
2894,7697409291321344,Sufahafa,"$5,529.51"
2895,1555742240800768,Torwihhe,"$1,650.46"
2896,4882198710714368,Gunujvuf,$813.93
2897,2230675579076608,Viawuvo,$665.58
2898,6310212583555072,Kusitog,"$3,943.91"
2899,1819356184969216,Bojnuctu,"$8,055.91"
2900,144629703901184,Gajimvu,"$2,761.60"
2901,228604518596608,Utcere,$978.92
2902,1507486194466816,Tatgomfo,"$6,282.81"
2903,8385577674080256,Woggeluv,"$4,337.09"
2904,4117580772016128,Otagriz,"$9,171.04"
2905,7544933202264064,Apuweul,"$4,718.69"
2906,3.62376E+15,Zikofrar,"$6,388.70"
2907,4358989642989568,Zijkopare,"$9,042.60"
2908,15242947985408,Vekhessim,$125.74
2909,1087897832783872,Zocnapik,"$5,332.24"
2910,4848525208715264,Jafronuj,"$8,794.72"
2911,6115308980928512,Ivabitwu,"$2,830.94"
2912,3639252858437632,Zuupejid,$110.78
2913,374528521797632,Beocafu,"$1,148.20"
2914,1290341047074816,Wepufba,"$6,358.91"
2915,8.24692E+15,Odzudeza,"$6,777.28"
2916,5.93175E+15,Wattigiza,"$7,260.74"
2917,5.74784E+15,Zeranan,$928.98
2918,5129767032455168,Hithowa,"$2,985.77"
2919,212389328846848,Mordivhij,"$2,288.44"
2920,583200174768128,Tejzuhmi,"$3,968.26"
2921,5922046993235968,Jigneddac,"$3,510.13"
2922,1004551056392192,Zurumtot,"$5,932.74"
2923,5230009868353536,Nonizar,"$2,761.45"
2924,2804616378974208,Niwabjo,"$6,425.47"
2925,6.95891E+15,Bitsusal,"$3,156.09"
2926,2.72013E+15,Calhakdip,"$3,815.69"
2927,8820762574061568,Bingozko,"$1,200.08"
2928,6.59478E+15,Haminlek,"$1,565.74"
2929,7.8949E+15,Tucgecban,"$2,967.48"
2930,8507484859793408,Obedziz,$882.34
2931,5.17797E+15,Sotsaso,"$7,441.93"
2932,6920254315823104,Sanvifela,"$8,880.73"
2933,5440700957065216,Wamujfom,"$9,201.85"
2934,8521288836448256,Adumidra,"$4,823.83"
2935,6817475800858624,Ibhenne,"$8,150.46"
2936,7025045989752832,Vewasu,"$1,632.60"
2937,6.16122E+15,Obubowo,"$7,628.74"
2938,5.83542E+15,Berijuiw,"$3,246.88"
2939,6742998272442368,Zezhosuma,"$8,278.38"
2940,8873466319077376,Ijumsuz,"$3,567.80"
2941,5939166598660096,Zaropdip,"$3,603.94"
2942,6401737493577728,Huzadaon,"$9,362.41"
2943,7563456123240448,Bakudjez,"$3,459.29"
2944,7609015542480896,Juujsaw,"$8,980.38"
2945,458989619904512,Isisiapi,"$6,167.51"
2946,4483877418565632,Teulja,"$7,413.81"
2947,2554204314927104,Ericugul,"$5,686.70"
2948,1.17485E+15,Fohvemosi,"$6,929.56"
2949,7624974449770496,Jaldejlo,"$5,986.32"
2950,5849927739506688,Olehupuvo,$702.39
2951,6764174011006976,Gigihwa,"$5,664.08"
2952,3191705727664128,Sasoru,"$1,697.47"
2953,4550629892554752,Ludebero,"$2,230.15"
2954,226814704222208,Tulbicu,$417.72
2955,297591310909440,Bumfubji,"$3,668.96"
2956,4555689661825024,Weekeco,"$3,047.80"
2957,3.97802E+15,Malogo,$185.68
2958,1675931080982528,Tiiwade,"$4,506.06"
2959,87284510621696,Larawiso,"$8,822.18"
2960,2659633871192064,Tovmahe,"$7,756.82"
2961,124605165469696,Ludruced,"$9,519.06"
2962,7345348708139008,Uvuhumi,"$9,344.01"
2963,2590548187676672,Tugewizew,"$5,114.52"
2964,1424836230381568,Zoviblo,"$5,316.74"
2965,4680484940414976,Dagadsig,"$7,005.35"
2966,8043431238565888,Uclorujo,"$9,982.72"
2967,8444704555270144,Hejojeop,"$8,604.08"
2968,1125678084784128,Vakdanamu,"$8,780.26"
2969,2852292774592512,Gogronvev,"$8,976.53"
2970,1934388390526976,Vowofsu,"$6,138.53"
2971,7453122519629824,Olotelej,"$1,648.30"
2972,5.56264E+15,Ejsohwid,"$8,523.04"
2973,3768964354146304,Owgifwu,"$9,825.77"
2974,4614534801129472,Suzwutid,"$8,449.73"
2975,1389617261576192,Lakawzeb,"$4,580.61"
2976,4704743815380992,Jumuon,$543.20
2977,6361532812230656,Lijafcak,$79.23
2978,7969497430360064,Peesdel,"$3,570.36"
2979,5508265928556544,Hemuvric,"$7,762.55"
2980,8797833136177152,Kejizcoh,"$1,733.37"
2981,5604605549346816,Wiffabar,"$9,560.79"
2982,2383377214734336,Kuconrad,"$2,259.41"
2983,7035918642839552,Boneni,$211.25
2984,862957909049344,Itjuup,"$8,297.09"
2985,947429350309888,Gidikzo,"$5,916.89"
2986,3889640230617088,Opjavin,"$4,591.89"
2987,8309261618642944,Imdage,"$6,900.63"
2988,3792286406148096,Javefse,"$1,834.52"
2989,3136030144200704,Modasro,"$5,624.60"
2990,1496766507646976,Libozuvaw,"$9,436.89"
2991,2077391927115776,Wihemoc,"$1,081.86"
2992,6.26192E+15,Pedevek,"$4,532.90"
2993,1.99324E+15,Vezdafic,"$5,797.34"
2994,2262428356182016,Mitiwog,"$7,635.42"
2995,6086778576437248,Siuwmof,"$1,371.52"
2996,1429678334148608,Jetemtiw,"$5,763.62"
2997,1109049332465664,Vimvopu,"$9,443.99"
2998,6815539791921152,Owunobel,"$2,387.91"
2999,1807698345590784,Ifibesdis,"$3,459.01"
3000,2589263057125376,Ovdafac,"$7,981.66"
3001,5234067247202304,Gowcemat,"$1,021.17"
3002,5340538393853952,Tanmupwu,"$3,394.75"
3003,263206874382336,Gehabulu,"$4,849.48"
3004,3.11233E+15,Guavaeg,"$2,608.98"
3005,4058694295748608,Lipjigok,"$9,062.99"
3006,4.59802E+15,Hilejjok,"$2,400.55"
3007,5039118700511232,Mofmifag,"$9,048.19"
3008,2170956564922368,Puhsuwna,"$1,986.74"
3009,3130778225475584,Ijaecuehi,"$6,572.23"
3010,6539383687610368,Abkuus,"$5,999.44"
3011,685949656760320,Fofaemi,"$4,075.09"
3012,2281687322984448,Zedidko,$694.99
3013,4994895850766336,Fehmefub,"$6,031.39"
3014,4914231537303552,Gahsebdus,"$2,393.24"
3015,230653341728768,Carihuzo,"$3,801.29"
3016,7536591226535936,Zomgojo,"$5,767.13"
3017,5.63351E+15,Piuponep,"$7,150.54"
3018,4249666080210944,Cazeghin,"$6,619.07"
3019,6660811395170304,Wajgeje,"$7,816.92"
3020,1609765704695808,Ujeoftov,"$2,737.83"
3021,2572787858276352,Fomuke,"$5,669.96"
3022,8356331092180992,Vewasez,"$6,406.39"
3023,6928229285756928,Gojubi,"$6,709.92"
3024,2913047372890112,Wekipitaf,"$7,371.79"
3025,5123201084424192,Vusifade,"$3,749.25"
3026,6048379236777984,Ruhebu,"$4,302.77"
3027,3056929521795072,Fakogpel,"$8,252.08"
3028,885990348554240,Netjujoc,"$4,420.08"
3029,4.44972E+15,Ekiwois,"$6,885.73"
3030,4308181511569408,Efagiud,"$1,220.89"
3031,2055666730532864,Ewowebfu,"$6,440.59"
3032,7746838807445504,Facucce,"$2,222.77"
3033,7782832975904768,Fuuspo,"$2,100.83"
3034,1.15581E+15,Powdofpa,"$7,864.78"
3035,8.42491E+15,Depbapi,"$9,867.49"
3036,3.10096E+15,Wudida,"$4,078.47"
3037,7300921274925056,Rokaane,"$2,236.92"
3038,2540892541943808,Balejit,"$4,238.61"
3039,951389394042880,Kikgidpah,"$1,845.89"
3040,3373110065627136,Obimupvis,"$9,301.61"
3041,1347875804020736,Ciupzot,"$1,799.59"
3042,1932411820572672,Ibamewfas,"$8,206.29"
3043,1942598780452864,Toesaji,"$6,469.28"
3044,7943769693356032,Kalrirato,"$1,843.60"
3045,6937303907827712,Urpivjo,"$7,882.00"
3046,2.5368E+15,Ezvekhem,"$8,861.73"
3047,4141252920475648,Pevceci,"$1,701.58"
3048,1965485539196928,Fejarwec,"$8,620.15"
3049,8638216680767488,Venehce,"$9,929.12"
3050,1110991903391744,Somafzo,"$4,686.93"
3051,3915810189869056,Ujutodof,"$8,454.17"
3052,5170564501078016,Wobwezmu,"$8,760.33"
3053,1873415185104896,Falapi,"$2,104.66"
3054,2149565046194176,Datedve,"$1,731.85"
3055,8554380865306624,Fujiwugi,"$6,403.50"
3056,3509690010959872,Ekiguzot,"$9,848.38"
3057,6365848652480512,Fabepsil,"$4,057.91"
3058,7.35214E+15,Nerorles,"$5,116.87"
3059,1148658705760256,Zonpapo,"$1,218.54"
3060,8852663800168448,Evjuppa,"$2,150.74"
3061,3.84307E+15,Joheseezo,"$8,354.39"
3062,7709603431186432,Pekibwaz,"$7,150.91"
3063,4178517600239616,Gocunod,"$6,034.40"
3064,3741329072848896,Kefihko,"$3,746.78"
3065,5897016299225088,Higbegoki,"$9,629.00"
3066,2895179681890304,Bugcaro,"$6,633.85"
3067,2805126483935232,Zipeci,"$2,637.11"
3068,8668410474921984,Bogena,"$6,992.52"
3069,5.49232E+15,Wojbaifo,"$5,538.04"
3070,1.99291E+15,Niznohe,"$4,444.54"
3071,7555334858080256,Cinhacgan,"$2,064.41"
3072,3169754374209536,Colbeju,"$9,119.51"
3073,5013643829706752,Torukulo,"$9,196.59"
3074,6829063041712128,Bafaja,"$4,823.83"
3075,3306008770248704,Kuswobi,"$4,789.05"
3076,5.73949E+15,Utliilu,$543.82
3077,844711447232512,Mukjazap,"$6,743.12"
3078,3094867347505152,Ukkohmab,"$3,952.14"
3079,347884151111680,Fobuhuwa,"$6,938.77"
3080,1693839234433024,Usunupa,"$5,325.76"
3081,199338554818560,Juawome,"$7,565.57"
3082,8591820143460352,Dibavoj,"$2,488.10"
3083,6.66379E+15,Ewinesev,"$5,096.95"
3084,8906459534327808,Ibfaja,"$3,113.22"
3085,6774412921536512,Cizovwag,$337.99
3086,7915744025116672,Hakruzlet,"$4,823.07"
3087,7685606763134976,Acaowaj,"$6,462.11"
3088,4884110113767424,Rojiku,"$4,760.69"
3089,2847418360004608,Dubarmoc,"$1,221.93"
3090,7055420449357824,Buwonuhe,"$4,087.48"
3091,2118478309883904,Fagipfe,"$9,156.06"
3092,66443945181184,Vipbivej,"$8,452.15"
3093,187464417280,Fobocke,$971.60
3094,3527107950936064,Cackudgo,"$5,597.60"
3095,8560489527246848,Arojulbe,"$2,068.08"
3096,4425920249069568,Culuhakum,$284.35
3097,4729283280896,Ojsimod,"$3,100.61"
3098,754445965066240,Fodijlap,"$1,952.25"
3099,3195684916297728,Ihituspej,"$4,783.65"
3100,6133151298486272,Sopemohe,"$4,317.76"
3101,3.3121E+15,Tecopto,"$9,571.62"
3102,3.50929E+15,Tobabvu,"$6,894.00"
3103,1964737638170624,Luocota,"$2,852.62"
3104,2137675710595072,Natacseg,"$2,333.79"
3105,5084967226834944,Mutopih,"$9,797.34"
3106,1645466901020672,Hokaduwew,"$8,554.14"
3107,8216721120821248,Wufkabe,"$7,495.88"
3108,4228224202571776,Icaateare,$35.40
3109,6490053121409024,Etciosu,"$1,757.17"
3110,5574839402233856,Leskosof,"$9,589.12"
3111,6.91017E+15,Pevfinut,"$1,024.19"
3112,7.8228E+15,Kazjiso,"$4,373.67"
3113,393185662599168,Redfuwgag,"$1,050.10"
3114,8379554722742272,Tiligpo,"$9,433.72"
3115,4843602767249408,Obaveme,"$5,989.38"
3116,4213066933731328,Puasro,"$1,055.67"
3117,555749572870144,Mavasazi,"$3,926.56"
3118,5345813563703296,Zuoglom,"$5,745.30"
3119,8885454103379968,Nuwmopo,"$8,216.53"
3120,6261484273270784,Miihke,"$1,160.58"
3121,4.76672E+15,Deitun,"$1,917.82"
3122,2882513840111616,Mepupzed,"$4,064.74"
3123,4440431255355392,Ikgahki,"$1,610.95"
3124,5634153567485952,Piageri,"$2,166.60"
3125,8617561159630848,Jecbecad,"$9,606.26"
3126,6099730740281344,Bevnisi,"$5,953.29"
3127,7017140618002432,Uliesheg,"$4,035.68"
3128,3298430520655872,Navozsom,"$1,323.69"
3129,2454972318875648,Venpite,"$5,082.41"
3130,272793820200960,Ogipza,"$1,818.86"
3131,1.6556E+15,Egohowpug,"$3,277.87"
3132,7155100122349568,Zijbitu,"$6,207.72"
3133,8943715403956224,Pedajaz,"$3,895.07"
3134,6996371720634368,Tecagu,"$9,193.24"
3135,3100700829548544,Gommapze,$598.90
3136,650185766076416,Vasizgo,"$5,110.26"
3137,846864052125696,Nubciczoj,$887.14
3138,8.76114E+15,Ajvice,"$2,537.91"
3139,5123047828750336,Bonevon,"$2,463.23"
3140,2950155684806656,Ojubujpas,"$9,822.24"
3141,1022706254348288,Odipole,"$5,161.40"
3142,1788049178492928,Kaktezof,"$8,644.18"
3143,4446592463536128,Ubkotma,"$3,873.80"
3144,6092110549745664,Otcuhzoc,"$7,453.82"
3145,7954629165842432,Itjehis,"$3,519.30"
3146,4848427972165632,Caahub,"$2,266.75"
3147,693389234274304,Deggapjif,"$4,442.21"
3148,856585519759360,Duzdupwe,"$8,409.65"
3149,1561240558108672,Kudiccuf,"$8,327.25"
3150,7.28288E+15,Pacbife,"$6,964.35"
3151,1.93835E+15,Dapsujovi,"$9,986.33"
3152,4594374906216448,Vuhuhhe,"$7,893.58"
3153,6041004392054784,Genasosa,"$1,961.72"
3154,1230840338055168,Nesavbif,"$1,877.40"
3155,8674177582104576,Umopuek,"$7,024.35"
3156,714727655211008,Tiggulge,"$7,964.05"
3157,6.77467E+15,Rohoku,"$7,455.76"
3158,4388436456767488,Jarhipoji,"$9,387.88"
3159,3892479726190592,Hasawpop,"$8,472.51"
3160,549208381718528,Lutiiro,"$6,766.28"
3161,1722094922498048,Hutijmo,"$5,175.30"
3162,7066221348388864,Zaalgi,"$4,845.96"
3163,132268150489088,Nuhimza,"$8,664.17"
3164,8600683641044992,Jodpukvi,"$5,509.35"
3165,305950648958976,Putfopgor,"$4,761.60"
3166,4432700083535872,Tavicki,"$7,052.13"
3167,6698070758653952,Uplakga,"$7,332.60"
3168,5023328848838656,Casahozo,"$6,463.22"
3169,8582337021345792,Jotuzka,"$1,196.79"
3170,2590859551834112,Neluloebi,"$2,354.58"
3171,5731326657298432,Noscupob,"$5,025.38"
3172,4.82102E+15,Ajecma,"$8,670.87"
3173,1.03498E+15,Dukjarhih,"$7,810.37"
3174,2793834547249152,Wiwjoruc,"$8,585.69"
3175,3452970190503936,Ahvemso,"$2,530.54"
3176,4391425387003904,Jizefejo,"$3,773.36"
3177,5576610249965568,Onzimi,"$7,969.73"
3178,6516153629278208,Fekavlep,"$7,963.91"
3179,7.13897E+15,Ocirnan,"$5,294.76"
3180,8686640830611456,Cuhazkih,"$5,452.10"
3181,880883120734208,Cibuni,"$3,673.40"
3182,818171399372800,Jitrezmak,$516.62
3183,3.11305E+15,Uroatehal,"$5,089.06"
3184,1539305717628928,Luataka,$699.08
3185,1528874712170496,Sohusha,"$8,529.60"
3186,5.98628E+15,Juvahze,"$8,952.18"
3187,5379145519333376,Zawfamij,$979.29
3188,5720079706619904,Sifelavib,"$8,407.49"
3189,6055324138078208,Sifjakog,"$1,854.95"
3190,621312789708800,Latetfe,"$1,684.21"
3191,2415762281070592,Nodide,"$1,624.29"
3192,7823037191684096,Mowhupet,"$2,035.78"
3193,6869253667946496,Idesomu,"$4,153.35"
3194,218631839416320,Fafuug,"$3,671.14"
3195,5085757343531008,Juusova,"$1,915.39"
3196,6151831889641472,Evemimca,"$8,097.34"
3197,1175757044842496,Obdikfu,"$4,818.78"
3198,2332938796531712,Funvucoz,"$3,305.64"
3199,5050608809672704,Pitumkep,"$8,580.60"
3200,721611281924096,Dulmaiki,"$7,611.80"
3201,5.1275E+15,Dumujup,"$8,065.49"
3202,3665506791849984,Jipimef,$70.01
3203,673870864449536,Enehjav,$485.98
3204,3890480716709888,Kiiheeto,"$1,284.80"
3205,6673955641360384,Zifacser,"$9,255.08"
3206,2.79695E+15,Kiruanu,"$4,892.78"
3207,1.88867E+15,Jufcegjit,"$6,287.87"
3208,7828760363532288,Atukepah,"$3,236.83"
3209,6412433522425856,Tosizaf,"$3,841.54"
3210,8.63103E+15,Remuvliz,"$1,170.69"
3211,7613160869593088,Dalgaike,"$6,479.04"
3212,6.68658E+15,Dihtuco,"$4,238.42"
3213,3004374018162688,Vineri,"$8,208.49"
3214,6718029725433856,Numiwug,"$3,215.39"
3215,2077814903799808,Gohofsi,"$5,097.98"
3216,102784636551168,Oncugoh,$121.72
3217,8753071293202432,Ifdige,"$9,251.75"
3218,2267246076362752,Zemmatu,"$7,984.72"
3219,7698997556805632,Ofocanpop,"$3,362.69"
3220,8037143368695808,Lahiwuevi,"$5,504.69"
3221,3038066228854784,Nembuar,"$7,626.94"
3222,692493385465856,Wuvefiv,"$7,388.69"
3223,7440775935688704,Zezuzif,"$6,871.34"
3224,3009683287703552,Vurihi,"$3,455.14"
3225,7114516890386432,Abjaro,$396.36
3226,6.42693E+15,Fonhira,"$8,643.54"
3227,6538085703614464,Ricnepoka,"$9,228.47"
3228,5446017193345024,Ebulufpi,"$1,369.93"
3229,1877500741287936,Utihisje,"$2,613.37"
